link,tipo_vivienda,n_habitaciones,n_baños,n_estacionamientos,total_superficie_m2,superficie_construida_m2,dirección
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/av-los-leones-2417/3638853,Casa,4.0,3.0,3,120,125,"Providencia, Av. Los Leones 2417"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/eliodoro-yaneztobalaba/3643091,Casa,5.0,4.0,No,320,240,"Providencia, Eliodoro Yáñez/Tobalaba"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/marinfrancisco-bilbaosanta-isabel/2843556,Casa,2.0,1.0,No,300,95,"Providencia, Marin/Francisco Bilbao/Santa Isabel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/los-espanolesel-cerro/3186446,Casa,3.0,2.0,No,272,116,"Providencia, Los Españoles/El Cerro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/bellavista-para-remodelar/2984000,Casa,5.0,2.0,No,171,102,"Providencia, Bellavista  //para remodelar"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvador-donoso-en-zona-tipica-de-bellavista/3684380,Casa,7.0,1.0,No,0,125,"Providencia, Salvador Donoso, en Zona Tipica de Bellavista"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/miguel-clarodalmacia/1370186,Casa,6.0,2.0,No,572,555,"Providencia, Miguel Claro/Dalmacia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/pocuroamapolas/3014899,Casa,5.0,3.0,No,248,230,"Providencia, Pocuro/amapolas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagro/3674131,Casa,4.0,3.0,2,263,132,"Providencia, Diego de Almagro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/barrio-italia/2912124,Casa,3.0,3.0,No,351,160,"Providencia, Barrio Italia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/av-italiabilbao/3713113,Casa,4.0,3.0,No,237,132,"Providencia, Av Italia/Bilbao"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/bellavistacasa-pablo-neruda/3373528,Casa,3.0,3.0,No,350,170,"Providencia, Bellavista-casa pablo neruda"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/providencia-region-metropolitana/3377487,Casa,4.0,2.0,No,241,215,"Providencia, Providencia, Región Metropolitana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/amapolas-1720/2590455,Casa,5.0,3.0,2,248,230,"Providencia, Amapolas 1720"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/luis-thayer-ojeda-carlos-antunez/2797427,Casa,4.0,4.0,No,270,170,"Providencia, Luis Thayer Ojeda, Carlos Antúnez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/pedro-de-valdiviabilbao/1841597,Casa,6.0,3.0,No,670,333,"Providencia, Pedro de Valdivia/Bilbao"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/eduardo-munita-quirogaechenique/3033549,Casa,4.0,3.0,No,360,150,"Providencia, Eduardo Munita Quiroga/Echeñique"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/barrio-italiauniacc/2893718,Casa,4.0,2.0,No,351,220,"Providencia, Barrio Italia/Uniacc"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/santa-isabelseminario/3467652,Casa,4.0,1.0,No,228,137,"Providencia, Santa Isabel/Seminario"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/maria-luisa-santanderricardo-matte-perez/3170674,Casa,7.0,7.0,No,305,350,"Providencia, Maria luisa santander/ricardo matte perez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/propiedad-de-636-m2-en-infante-elena-blanco/3358535,Casa,8.0,3.0,No,636,300,"Providencia, Propiedad de 636 m2 en Infante Elena Blanco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvadorjose-manuel-infante-av/3407802,Casa,4.0,4.0,No,226,160,"Providencia, Salvador/josé manuel  infante (av)"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagroeliecer-parada/2832214,Casa,4.0,4.0,No,215,161,"Providencia, Diego de Almagro/Eliécer Parada"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/diego-de-almagrolos-leones/3460822,Casa,5.0,3.0,No,237,132,"Providencia, Diego de Almagro/Los Leones"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/barrio-italia/2921986,Casa,4.0,2.0,No,309,184,"Providencia, Barrio Italia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/seminariomaria-luisa-santander/1421689,Casa,5.0,7.0,No,220,196,"Providencia, Seminario/Maria Luisa santander"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/los-leoneseliodoro-yanez/2805204,Casa,4.0,2.0,No,309,112,"Providencia, Los Leones/Eliodoro Yañez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/av-francisco-bilbao-providenciabustos-holanda-los-leones/3533469,Casa,4.0,3.0,No,600,200,"Providencia, Av. Francisco Bilbao - Providencia/Bustos - Holanda - Los Leones"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/salvador-donoso-en-zona-tipica-de-bellavista/3683710,Casa,7.0,1.0,No,0,125,"Providencia, Salvador Donoso, en Zona Tipica de Bellavista"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/valenzuela-castillomanuel-montt/3609195,Casa,5.0,3.0,No,250,130,"Providencia, Valenzuela Castillo/Manuel Montt"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/manuel-monttlorena/2486406,Casa,4.0,2.0,No,159,174,"Providencia, Manuel Montt/Lorena"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/ana-luisa-prats/2920188,Casa,4.0,3.0,2,187,118,"Providencia, Ana luisa prats"
https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/providenciadiego-de-almagra/2637745,Casa,3.0,2.0,No,375,153,"Providencia, Providencia/diego de almagra"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-atardecer/3726858,Casa,3.0,3.0,2,220,120,"Pudahuel, El Atardecer"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/autopista-vespucio-norteav-laguna-sur/3713217,Casa,2.0,1.0,No,84,45,"Pudahuel, Autopista vespucio norte/av laguna sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules-1500/3404531,Casa,4.0,3.0,2,278,110,"Pudahuel, Los Abedules 1500"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/magnolios-sur/3343818,Casa,3.0,3.0,2,210,100,"Pudahuel, Magnolios Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-coihue/3645277,Casa,3.0,3.0,2,717,132,"Pudahuel, El coihue"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-vallesoportunidad-apacible-2-dentro-de-condominio/3358971,Casa,3.0,3.0,3,329,107,"Pudahuel, Ciudad de los Valles/Oportunidad Apacible 2/ Dentro de condominio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/nueva-uno-sur/2983958,Casa,3.0,3.0,2,260,135,"Pudahuel, Nueva uno sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/monte-tabor-sur-200/3737669,Casa,3.0,3.0,1,370,160,"Pudahuel, Monte Tabor Sur 200"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-arrayanes/3488956,Casa,3.0,3.0,6,850,196,"Pudahuel, Los Arrayanes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/las-azaleas-ote/3704233,Casa,3.0,3.0,2,240,120,"Pudahuel, Las azaleas ote"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/tortoson-8369/3637140,Casa,4.0,2.0,1,51,67,"Pudahuel, Tortoson 8369"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules/3510491,Casa,3.0,3.0,2,280,115,"Pudahuel, Los Abedules"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ruta-68-ciudad-de-los-vallesav-las-flores/2998378,Casa,4.0,3.0,No,320,132,"Pudahuel, Ruta 68/ ciudad de los valles/av. Las flores"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-fresnos/3432766,Casa,3.0,3.0,2,245,120,"Pudahuel, Los Fresnos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/valle-del-sol/2249982,Casa,4.0,3.0,2,304,180,"Pudahuel, Valle del Sol"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/alto-mirador-ciudad-de-los-valleslas-flores-guayacanes/2905849,Casa,3.0,3.0,No,500,140,"Pudahuel, Alto mirador/ ciudad de los valles/las flores/ guayacanes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/camilo-cienfuegosserrano/2773413,Casa,5.0,2.0,No,250,135,"Pudahuel, Camilo Cienfuegos/Serrano"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/las-hortensias-oriente/3453571,Casa,3.0,3.0,1,260,110,"Pudahuel, Las Hortensias Oriente"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/av-pedro-de-aretxabala/3599213,Casa,3.0,3.0,2,290,124,"Pudahuel, Av. Pedro de Aretxabala"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-manios/3599276,Casa,4.0,4.0,2,463,150,"Pudahuel, Los mañios"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules/2061203,Casa,3.0,3.0,2,900,120,"Pudahuel, Los Abedules"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-las-flores/2285185,Casa,5.0,4.0,,800,320,"Pudahuel, Avenida Las Flores"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/francisco-bulnes-sanfuentes-481/3603090,Casa,3.0,2.0,1,220,150,"Pudahuel, Francisco Bulnes Sanfuentes 481"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/corinto-42/3630853,Casa,3.0,3.0,5,549,108,"Pudahuel, Corinto 42"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/el-coihue/3599935,Casa,3.0,3.0,2,780,140,"Pudahuel, El coihue"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/noviciado/3419486,Casa,,,,1000,170 ha,"Pudahuel, Noviciado"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre-corinto-96/3058104,Casa,3.0,2.0,2,498,"134,72","Pudahuel, lomas de lo Aguirre, Corinto 96"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-abedules-1410/3358922,Casa,3.0,2.0,2,289,121,"Pudahuel, Los Abedules 1410"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/casa-con-ampliacion-opcion-comercial/3735432,Casa,6.0,2.0,No,79,67,"Pudahuel, Casa con ampliación opción comercial"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/transversal-uno/3557420,Casa,6.0,5.0,2,850,350,"Pudahuel, Transversal Uno"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/calle-los-mirlos/3145875,Casa,4.0,2.0,2,94,70,"Pudahuel, Calle Los Mirlos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/3633944,Casa,4.0,3.0,4,353,142,"Pudahuel, ciudad de los valles pudahuel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/3184161,Casa,3.0,3.0,2,329,107,"Pudahuel, ciudad de los valles, Pudahuel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre/2770444,Casa,6.0,3.0,2,436,170,"Pudahuel, Lomas de Lo Aguirre"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/claudio-arrau/3326466,Casa,4.0,2.0,1,116,,"Pudahuel, Claudio Arrau"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/dona-isabelmonte-tabor/3441917,Casa,3.0,2.0,No,486,92,"Pudahuel, Doña isabel/monte tabor"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/casa-en-ciudad-de-los-valles/3735410,Casa,3.0,3.0,No,565,142,"Pudahuel, Casa en Ciudad De Los Valles"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/isla-escocia/3645762,Casa,3.0,2.0,1,98,95,"Pudahuel, Isla Escocia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/dona-isabelefeso/3184642,Casa,3.0,3.0,1,300,100,"Pudahuel, Doña isabel/efeso"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-las-flores/3643669,Casa,3.0,3.0,3,566,138,"Pudahuel, Avenida Las Flores"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pje-los-roques/2626376,Casa,4.0,4.0,3,110,140,"Pudahuel, Pje. Los roques"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/mar-mediterraneo/3331863,Casa,5.0,3.0,3,480,135,"Pudahuel, Mar Mediterráneo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/americo-vespuciolaguna-sur/3134129,Casa,2.0,2.0,No,95,62,"Pudahuel, Américo Vespucio/Laguna Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-nueva-uno-sur/3704194,Casa,3.0,3.0,2,609,140,"Pudahuel, Avenida Nueva Uno Sur"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/poetica-9888/3674490,Casa,4.0,1.0,,57,50,"Pudahuel, Poética 9888"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pasaje-cerro-providencia/3342030,Casa,3.0,2.0,2,80,60,"Pudahuel, Pasaje Cerro Providencia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/lomas-de-lo-aguirre/1712807,Casa,4.0,3.0,No,800,146,"Pudahuel, Lomas de lo Aguirre"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/avenida-el-rodeo-poniente/3146110,Casa,3.0,3.0,2,230,125,"Pudahuel, Avenida El Rodeo Poniente"
https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles-pudahuel/2896958,Casa,4.0,3.0,2,265,140,"Pudahuel, Ciudad de los valles, pudahuel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/ciudad-del-este/3612285,Casa,2.0,2.0,,250,100,"Puente Alto, Ciudad del Este"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avda-las-nievesangel-pimentel/3386241,Casa,3.0,2.0,No,0,65,"Puente Alto, Avda. Las Nieves/Angel Pimentel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/condominio-los-castanoscolegio-almenar-del-maipo/3066090,Casa,3.0,3.0,No,211,106,"Puente Alto, Condominio Los Castaños/Colegio Almenar del Maipo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/merlot/3318145,Casa,3.0,2.0,2,256,137,"Puente Alto, Merlot"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/eyzaguirre-santa-elena/2716771,Casa,3.0,1.0,No,840,245,"Puente Alto, Eyzaguirre / Santa Elena"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/presidente-salvador-allendelos-cerezos/3362701,Casa,2.0,2.0,No,280,57,"Puente Alto, Presidente Salvador Allende/Los Cerezos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/los-pinos-021/3306290,Casa,5.0,3.0,4,1000,173,"Puente Alto, Los Pinos 021"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/acceso-parque-san-francisco/3597423,Casa,3.0,1.0,2,0,0,"Puente Alto, Acceso Parque San Francisco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-las-nievesmexico/3041148,Casa,3.0,1.0,1,,,"Puente Alto, Avenida Las Nieves/Mèxico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/huentelauquen/3646440,Casa,3.0,2.0,2,,,"Puente Alto, Huentelauquén"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/casa-de-1-piso-en-vista-hermosa/3693781,Casa,3.0,1.0,No,430,58,"Puente Alto, Casa de 1 Piso en Vista Hermosa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/villa-san-jorge-alessandri/3161636,Casa,4.0,2.0,2,336,130,"Puente Alto, Villa san Jorge Alessandri"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/independencia-280/3412980,Casa,5.0,3.0,2,210,130,"Puente Alto, Independencia 280"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/carlos-orrego-luco/3557489,Casa,3.0,1.0,8,1400,110,"Puente Alto, Carlos Orrego Luco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/plaza-de-puente-alto/3038473,Casa,3.0,1.0,3,328,98,"Puente Alto, Plaza de Puente Alto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/diego-portalesmonte-verde-norte/2265553,Casa,3.0,3.0,No,221,120,"Puente Alto, Diego Portales/Monte Verde Norte"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/parque-centralparque-del-este/2149715,Casa,5.0,2.0,No,209,117,"Puente Alto, Parque central/parque del este"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/camino-del-acueducto/3726782,Casa,4.0,3.0,3,250,120,"Puente Alto, Camino del Acueducto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/calle-guayacan/2580225,Casa,5.0,2.0,4,416,240,"Puente Alto, Calle Guayacan"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/hacienda-el-penon/3602126,Casa,4.0,2.0,1,302,123,"Puente Alto, Hacienda El Penon"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto/3727466,Casa,4.0,3.0,3,250,96,"Puente Alto, Puente Alto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/los-corraleros-8160/3430300,Casa,3.0,3.0,2,281,122,"Puente Alto, Los Corraleros 8160"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/portezuelo-del-cepo/3627987,Casa,3.0,2.0,1,208,76,"Puente Alto, Portezuelo del Cepo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/estribo-norte/2852141,Casa,4.0,3.0,4,412,200,"Puente Alto, Estribo Norte"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/uruguaylos-cerezos/1982043,Casa,4.0,3.0,No,210,140,"Puente Alto, Uruguay/Los Cerezos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/la-dehesa-de-la-vina/2875621,Casa,4.0,4.0,No,206,140,"Puente Alto, La Dehesa de la Viña"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-portezuelo/3624850,Casa,2.0,1.0,3,,,"Puente Alto, Pasaje portezuelo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/estribo-sur-7556/3604662,Casa,3.0,3.0,5,200,100,"Puente Alto, Estribo Sur 7556"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-jorge-ross-ossa/3669246,Casa,3.0,3.0,2,200,110,"Puente Alto, Avenida Jorge Ross Ossa"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto/3727559,Casa,5.0,2.0,4,250,416,"Puente Alto, Puente Alto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto/3726770,Casa,3.0,2.0,3,944,164,"Puente Alto, Puente Alto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/las-perdices-2el-peral/3041420,Casa,3.0,2.0,No,260,100,"Puente Alto, Las Perdices 2/El Peral"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-vicuna-mackenapedro-lira/3120562,Casa,4.0,2.0,No,209,130,"Puente Alto, Av. Vicuña Mackena/Pedro Lira"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/las-tejuelas/2592829,Casa,4.0,4.0,2,241,140,"Puente Alto, Las Tejuelas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/cabernet/2837212,Casa,4.0,4.0,2,299,143,"Puente Alto, Cabernet"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/sol-del-poniente-06563/2999531,Casa,5.0,4.0,4,340,170,"Puente Alto, Sol del Poniente 06563"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/san-pedro/3607413,Casa,4.0,2.0,No,589,114,"Puente Alto, San pedro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/canal-la-luz-ote-857/2912338,Casa,4.0,2.0,No,270,160,"Puente Alto, Canal la luz ote 857"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto/3726370,Casa,7.0,4.0,1,506,,"Puente Alto, Puente Alto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/condominio-las-terrazas-etapa-i/3443925,Casa,3.0,3.0,2,300,120,"Puente Alto, Condominio las Terrazas etapa I"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-las-vizcachascamino-al-volcan/3495561,Casa,3.0,3.0,No,230,110,"Puente Alto, Av las vizcachas/camino al volcan"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/casa-en-hacienda-el-penon/3735446,Casa,4.0,3.0,No,356,108,"Puente Alto, Casa en Hacienda El Peñon"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/casa-de-1-piso-en-ciudad-del-este-i/3676498,Casa,3.0,2.0,No,210,81,"Puente Alto, Casa de 1 Piso en Ciudad del Este I"
https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/daniel-arellano/3591360,Casa,3.0,1.0,3,230,190,"Puente Alto, Daniel Arellano"
